analysis_version,operating_point_id,source,source_route,review_id,review_title,group_id,test_name,study_id,tp,fp,fn,tn,source_status,source_file,source_sheet_row,source_row,group_source_url,group_url_availability,group_source_sha256,effective_source_file,effective_source_sha256,source_identity_level,source_identity,primary_selection_decision,operating_point_result_file,claim_ids
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Stacher,21,0,1,34,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,3.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Tamburrini,73,13,8,310,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,11.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,in’t Hof,83,0,4,16,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,8.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Cao et al. 18 (2016),24,28,13,55,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,3.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Dai 19 (2019),38,27,7,133,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,4.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Fletcher et al. 20 (2000),114,14,16,36,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,5.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Hoppe et al. 21 (2004),26,7,8,51,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,6.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Johnson et al. 22 (2008),193,248,99,2001,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,7.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Kim et al. 23 (2008),37,21,17,166,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,8.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Miao et al. 24 (2003),14,16,45,126,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,9.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Pickhardt et al. 25 (2003),149,217,19,848,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,10.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12766350|pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12766350,Diagnostic sensitivity and specificity of enhanced computed tomography in colorectal tumors: a meta-analysis and systematic review,pmc open access:PMC12766350:table-1:table-1-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Wong et al. 26 (2002),16,3,11,41,ok,PMC12766350.xml,Table 1. Characteristics of the included studies,11.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12766350/,available,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,PMC12766350.xml,39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,group,PMC Open Access|0.26.0|PMC12766350.xml|39fb6a21961d85519c6328ee0cd4c979271bbf7dcf1ff7813df7b5fb58be1617,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Agliata G ( 50 ),28,4,0,18,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,2.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Dellaportas D ( 60 ),15,5,3,27,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,3.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Hu Y ( 49 ),81,11,1,53,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,17.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Li J ( 51 ),274,39,9,443,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,4.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Li JT ( 61 ),21,8,5,49,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,5.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Liu YB ( 52 ),29,0,8,84,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,6.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Ma S ( 63 ),88,26,20,114,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,8.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12780560|pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,PMC Open Access,PMC,PMC:PMC12780560,Diagnosis of axillary lymph node metastasis in breast cancer: a systematic review and meta-analysis of the literature on ultrasound and magnetic resonance imaging published from 2014 to 2025,pmc open access:PMC12780560:t2:table-2-characteristics-of-the-included-studies-on-ceus:1:overall,Overall structured 2 x 2 data,Matsuzawa F ( 62 ),9,1,2,20,ok,PMC12780560.xml,Table 2 Characteristics of the included studies on CEUS,7.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12780560/,available,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,PMC12780560.xml,78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,group,PMC Open Access|0.26.0|PMC12780560.xml|78df37acb3074a6ef496e47df9ecadb4eb61eeeb105f2fd6a7fed8a397c4ce85,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
