source,review_id,group_id,review_title,test_name,study_rows,zero_cell_study_fraction,sensitivity,specificity,sensitivity_low,sensitivity_interval_median,sensitivity_high,specificity_low,specificity_interval_median,specificity_high,information_bits,information_bits_low,information_bits_interval_median,information_bits_high,fraction_entropy_removed,fraction_entropy_removed_low,fraction_entropy_removed_interval_median,fraction_entropy_removed_high,post_negative_probability,post_negative_probability_low,post_negative_probability_interval_median,post_negative_probability_high,starting_probability,uncertainty_type,analysis_version,model_specification,analysis_role,sensitivity_dimension,central_estimator_mixed_with_canonical_interval,central_quantity_estimand,derived_central_matches_attached_interval_median
Cochrane DTA Reference Dataset,CD008892,legacy:CD008892:19,Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever,Test-it Typhoid and KIT prototypes (threshold > 1+),9,0.0,0.6270694395484149,0.876362749572293,0.5829617266699497,0.6270694395484149,0.6709181149573432,0.85414842200412,0.876362749572293,0.8948902464968592,0.2083503703809329,0.1706327730220946,0.2083503703809329,0.2503038959901081,0.2083503703809329,0.1706327730220946,0.2083503703809329,0.2503038959901081,0.298494958634113,0.2720609077544583,0.298494958634113,0.3231206098641316,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD008892,legacy:CD008892:5,Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever,Typhidot indeterminate results reported,6,0.0,0.6679174074051999,0.7735256151294985,0.5855315551574073,0.6679174074051999,0.743370396669249,0.7324347288739333,0.7735256151294985,0.8139774913856865,0.0297086987330338,0.0198202432842378,0.0297086987330338,0.0413751332608306,0.1037325921064357,0.0692054953510314,0.1037325921064357,0.1444677823307971,0.0220875782029977,0.0172559056540684,0.0220875782029977,0.0272184357385111,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD008892,legacy:CD008892:5,Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever,Typhidot indeterminate results reported,6,0.0,0.6679174074051999,0.7735256151294985,0.5855315551574073,0.6679174074051999,0.743370396669249,0.7324347288739333,0.7735256151294985,0.8139774913856865,0.0973556625977439,0.0652648485692686,0.0973556625977439,0.1349171452262819,0.1348550683748271,0.0904035305336765,0.1348550683748271,0.1868844642309317,0.0968906935708273,0.0769839473097006,0.0968906935708273,0.1173134830251346,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD008892,legacy:CD008892:5,Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever,Typhidot indeterminate results reported,6,0.0,0.6679174074051999,0.7735256151294985,0.5855315551574073,0.6679174074051999,0.743370396669249,0.7324347288739333,0.7735256151294985,0.8139774913856865,0.1468319880250756,0.0985454572149327,0.1468319880250756,0.2043363725721584,0.1468319880250756,0.0985454572149327,0.1468319880250756,0.2043363725721584,0.3002798155081143,0.2501607080391533,0.3002798155081143,0.347096593503739,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:4,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of any rotator cuff tears,6,0.6666666666666666,0.9794449590664392,0.7935101082938114,0.918955931070762,0.9794449590664392,0.994503187853951,0.6654023204541303,0.7935101082938114,0.8794304586782965,0.0965264033160616,0.0634252425000781,0.0965264033160616,0.1319591733338803,0.3370371120143575,0.2214592052191343,0.3370371120143575,0.4607561988881493,0.0013711099198611,0.0003725189905026,0.0013711099198611,0.0055994039398548,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:4,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of any rotator cuff tears,6,0.6666666666666666,0.9794449590664392,0.7935101082938114,0.918955931070762,0.9794449590664392,0.994503187853951,0.6654023204541303,0.7935101082938114,0.8794304586782965,0.3210521967885996,0.2150702620254044,0.3210521967885996,0.422943342407572,0.4447149225279718,0.2979109187584123,0.4447149225279718,0.5858524490220332,0.0064794568386969,0.0017669968053735,0.0064794568386969,0.026050172578856,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:4,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of any rotator cuff tears,6,0.6666666666666666,0.9794449590664392,0.7935101082938114,0.918955931070762,0.9794449590664392,0.994503187853951,0.6654023204541303,0.7935101082938114,0.8794304586782965,0.526170718531154,0.3545046088236891,0.526170718531154,0.6702214842459995,0.526170718531154,0.3545046088236891,0.526170718531154,0.6702214842459995,0.0254236318965401,0.0070307174554031,0.0254236318965401,0.0966476195423638,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:5,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of full thickness tears,7,0.5714285714285714,0.9449519735337184,0.9355874637195084,0.8458621511985741,0.9449519735337184,0.9814840943219584,0.8270409947295885,0.9355874637195084,0.978260498447454,0.1499830448299813,0.0942915811105021,0.1499830448299813,0.1972941813408437,0.5236893797347725,0.3292338789490887,0.5236893797347725,0.6888836506072353,0.0031213307149232,0.0010564687148133,0.0031213307149232,0.0086636688629111,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:5,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of full thickness tears,7,0.5714285714285714,0.9449519735337184,0.9355874637195084,0.8458621511985741,0.9449519735337184,0.9814840943219584,0.8270409947295885,0.9355874637195084,0.978260498447454,0.4510149334894232,0.3046041625267541,0.4510149334894232,0.5554590314624148,0.6247366416177391,0.4219314425964812,0.6247366416177391,0.769410465385863,0.0146547867507215,0.0049984235999285,0.0146547867507215,0.0398575061954412,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:5,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of full thickness tears,7,0.5714285714285714,0.9449519735337184,0.9355874637195084,0.8458621511985741,0.9449519735337184,0.9814840943219584,0.8270409947295885,0.9355874637195084,0.978260498447454,0.6605060040051365,0.4661064101117794,0.6605060040051365,0.7966605122892028,0.6605060040051365,0.4661064101117794,0.6605060040051365,0.7966605122892028,0.0561505249571192,0.0196983092232584,0.0561505249571192,0.1424025883981516,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:6,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of any rotator cuff tears,6,0.3333333333333333,0.755994246490374,0.927547941315168,0.5507811404851348,0.755994246490374,0.895509389798648,0.8272800934365306,0.927547941315168,0.971747281386709,0.0921918503466947,0.0351051589322072,0.0921918503466947,0.1532179437030258,0.321902338890312,0.1225751812649107,0.321902338890312,0.5349845377057935,0.0138086086209169,0.005799056246933,0.0138086086209169,0.0263117197906156,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:6,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of any rotator cuff tears,6,0.3333333333333333,0.755994246490374,0.927547941315168,0.5507811404851348,0.755994246490374,0.895509389798648,0.8272800934365306,0.927547941315168,0.971747281386709,0.2746857028452206,0.1122265946964786,0.2746857028452206,0.4331738169586892,0.3804890054709368,0.1554539787151359,0.3804890054709368,0.6000234926807697,0.0623616606643195,0.0269592488616384,0.0623616606643195,0.1137564349407421,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:6,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",MRI for detection of any rotator cuff tears,6,0.3333333333333333,0.755994246490374,0.927547941315168,0.5507811404851348,0.755994246490374,0.895509389798648,0.8272800934365306,0.927547941315168,0.971747281386709,0.3816911806544466,0.1595335481935428,0.3816911806544466,0.6057840369507375,0.3816911806544466,0.1595335481935428,0.3816911806544466,0.6057840369507375,0.2101337604902757,0.0997679849064694,0.2101337604902757,0.3392500633958178,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:7,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",US for detection of partial thickness tears,8,0.25,0.5133268517341407,0.9281850695603432,0.3093443797200271,0.5133268517341407,0.7039530231936991,0.841965784003557,0.9281850695603432,0.968744143316958,0.0449612079141607,0.0084403553604648,0.0449612079141607,0.0981930054611176,0.1569891257467406,0.0294708276423743,0.1569891257467406,0.3428563154089703,0.0270186303857835,0.016128183925513,0.0270186303857835,0.0395566461196405,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:7,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",US for detection of partial thickness tears,8,0.25,0.5133268517341407,0.9281850695603432,0.3093443797200271,0.5133268517341407,0.7039530231936991,0.841965784003557,0.9281850695603432,0.968744143316958,0.1349224920035273,0.0272000724124502,0.1349224920035273,0.2830934271972303,0.1868918704771815,0.0376769827979808,0.1868918704771815,0.3921352129139668,0.1165315350204232,0.0722397622588459,0.1165315350204232,0.1636226994817782,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:7,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",US for detection of partial thickness tears,8,0.25,0.5133268517341407,0.9281850695603432,0.3093443797200271,0.5133268517341407,0.7039530231936991,0.841965784003557,0.9281850695603432,0.968744143316958,0.1830360526678265,0.0391173046423582,0.1830360526678265,0.3792830421406072,0.1830360526678265,0.0391173046423582,0.1830360526678265,0.3792830421406072,0.3453823378296239,0.2374903113723975,0.3453823378296239,0.4389998005594333,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD009020,legacy:CD009020:8,"Magnetic resonance imaging, magnetic resonance arthrography and ultrasonography for assessing rotator cuff tears in people with shoulder pain for whom surgery is being considered",US for detection of full thickness tears,10,0.4,0.9320966461785882,0.9599917045892088,0.822525075056144,0.9320966461785882,0.9762539713447508,0.8765510830082687,0.9599917045892088,0.9884267547653812,0.1676787625215481,0.1015769124908552,0.1676787625215481,0.2214505167084876,0.5854767599840751,0.3546717587845348,0.5854767599840751,0.7732292931409425,0.0037475330118614,0.0013035127756907,0.0037475330118614,0.0098423150216488,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH15 wider prior,prior sensitivity,prior,False,locked released propagated median for each reported quantity,True
